@context,@type,name,url,startDate,endDate,location,description,image
http://www.schema.org,Event,Réunion pour la création d'un collectif d'audit citoyen de la dette publique sur Paris 12e,https://paris.demosphere.net/rv/19702,2012-01-10T19:30,2012-01-10,"{'@type': 'Place', 'name': 'Maison des Associations du 12e, Paris 12e', 'url': 'https://paris.demosphere.net/lieu/10498', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 12e', 'streetAddress': 'Maison des Associations du 12e\nSalle basse\n181 avenue Daumesnil\nMétro Daumesnil ou Dugommier'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8403757, 'longitude': 2.3923392}}","Réunion pour la constitution d'un

collectif d'audit citoyen de la dette publique sur Paris 12e

A l'initiative d'Attac 12e et de la Ligue des droits de l'homme 12e

A l'occasion du contre G20 de Nice s'est constitué un Collectif national pour un audit citoyen de la dette publique . Son objectif est d'initier un vaste débat démocratique face aux arguments massues du discours officiel qui justifie la mise en place de mesures injustes : d'une part, des coupes violentes dans les salaires, dans les pensions, dans la fonction publique et les services publics, et des attaques sur le droit du travail ; de l'autre, un statu quo inacceptable en termes de régulation de la finance..

Le collectif réunit actuellement une vingtaine d'organisations nationales, associations, ONG syndicats avec le soutien actif de nombreux partis politiques . l 'appel constitutif a reçu près de 50 000 signatures.

La dynamique de l'audit citoyen repose sur les comités locaux qui se constituent partout en France .

Sur…",https://paris.demosphere.net/files/import-images/resized-3360d726cf563ee481dd9b25520c1df7.png
http://www.schema.org,Event,"Rencontre avec Roger Lenglet ""Les Think Tank fragilisent-ils la démocratie ?""",https://paris.demosphere.net/rv/19620,2012-01-10T20:00,2012-01-10,"{'@type': 'Place', 'name': 'MJC-Centre Social de Chilly, Chilly-Mazarin', 'url': 'https://paris.demosphere.net/lieu/1008', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Chilly-Mazarin', 'streetAddress': 'MJC-Centre Social de Chilly\n18, rue Pierre Mendès-France\nChilly-Mazarin (91)\nRER-C Chilly-Mazarin'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.696499, 'longitude': 2.3126309}}","Les Think Tank fragilisent-ils la démocratie ?

Animé par Roger Lenglet

Roger Lenglet est philosophe, essayiste co-auteur du livre ""Un pouvoir sous influence"".

Ce livre est une enquête sur les éminences grises qui orientent les grands choix économiques, sociaux et sanitaires de nos dirigeants politiques. En France, ces hommes de l'ombre sont devenus incontournables pour qui veut comprendre les décisions de nos décideurs et les évolutions du débat public...

Entrée Libre

Source : message reçu le 22 décembre 15h

---------------------------------------------------------------

Un pouvoir sous influence

[Un pouvoir sous influence]

Auteur(s) : Roger Lenglet, Olivier Vilain
EAN13 : 9782200271800
Date de parution : 19/10/2011

Les décideurs politiques ont-ils encore une pensée propre et des convictions ? En apparence seulement. Sous couvert d'une simple activité de conseil, des groupes d'un nouveau genre, des think tanks, ont capturé le débat public et le processus de décision. Rien ne …",
http://www.schema.org,Event,Réunion des Indignés  - préparation du 14 janvier - Démocratie Réelle Maintenant,https://paris.demosphere.net/rv/19784,2012-01-10T20:00,2012-01-10,"{'@type': 'Place', 'name': 'Cité Universitaire, Paris 14e', 'url': 'https://paris.demosphere.net/lieu/10510', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 14e', 'streetAddress': 'Cité Universitaire\nhall du bâtiment administratif\n(où il y aussi le thèâtre et la cafétaria)\nRER-B,Tram-T3 Cité-Universitaire'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.819957867152, 'longitude': 2.3399863015748}}","Groupe de travail sur le 14 janvier

Indignés - Démocratie Réelle Maintenant

Lieu: Cité universitaire. Dans le hall du bâtiment administratif (où il y aussi le thèâtre et la cafétaria).

L'AG a statué sur les points suivants :

- Rassemblement prévu le 14 janvier à 15h, pas de lieu défini, groupe de travail mandaté pour le faire.
- Assemblée sur le thème : Qu'est ce qu'une démocratie.
- Action prévue le soir, ""à cheval"" sur le 14 et 15 janvier.

Ordre du jour :

-  Lieu du rassemblement.
-  Déclaration du rassemblement.

J'amènerai des déclarations que nous n'aurons plus qu'à finir de remplir. Il faudrait dans l'idéal les faxer le mardi soir, éventuellement le mercredi matin.

- Action du soir : lieu? action? déclaration?...
- Organisation de la tribune de l'assemblée du 14 janvier.

Merci de toute aide pour diffuser ce rendez vous! Il est important que nous soyons nombreux pour préparer au mieux la journée internationale du #14JA.

Source : http://paris.reelledemocratie.com/node/948",
http://www.schema.org,Event,Réunion mensuelle des Amis du Monde Diplo 91,https://paris.demosphere.net/rv/19616,2012-01-10T20:30,2012-01-10,"{'@type': 'Place', 'name': ""La Maison Du Monde d'Evry, Évry"", 'url': 'https://paris.demosphere.net/lieu/767', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Évry', 'streetAddress': ""La Maison Du Monde d'Evry\n509, Patio des Terrasses\nEvry (91)\nRER-D Evry Courcouronnes""}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.627945, 'longitude': 2.429287}}","Rendez-vous des Amis du Monde Diplo 91

- Le dimanche 8 janvier, à 17 heures, au cinéma Arcel, place Léon Cassé à Corbeil : Les nouveaux chiens de garde, en avant-première avec le réalisateur Yannick Kergoat et Renaud Lambert.
- Le mardi 10 janvier, à 20 h 30, à la Maison du Monde, patio des Terrasses à Evry : réunion mensuelle des AMD.
- Le samedi 21 janvier, à la mairie annexe d'Evry, place de Gaulle :
« Dettes publiques : D'où viennent-elles ? À qui profitent-elles ? Comment s'en libérer ? ».
Avec [Gérard Filoche](http://www.filoche.net/), [Christophe Ramaux](http://ces.univ-paris1.fr/membre/ramaux/) et Attac Centre-Essonne.

Source : [http://www.amis.monde-diplomatique.fr/article...](http://www.amis.monde-diplomatique.fr/article3146.html)",
http://www.schema.org,Event,"Projections, rencontre avec Hervé Kempf ""Tu n'as rien vu à Fukushima. Rien"" - nucléaire",https://paris.demosphere.net/rv/19757,2012-01-10T20:30,2012-01-10,"{'@type': 'Place', 'name': 'Forum des Images, Paris 1e', 'url': 'https://paris.demosphere.net/lieu/2324', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 1e', 'streetAddress': 'Forum des Images\nForum des Halles\n2 rue du cinéma\n(à côte de la Place Carrée)\nMétro Les-Halles ou Châtelet\nRER-A,B,D Châtelet-les Halles'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.862778, 'longitude': 2.344444}}","Projections ""Tu n'as rien vu à Fukushima. Rien""

A partir de 19h au Forum des Images, 2 rue du Cinéma, Forum des Halles, 75001 Paris. Métro Les Halles.

Séances: Projection des films :

-  19h - 200 000 fantômes - un film de Jean-Gabriel Périot (2007, 10 ' )
La bombe - un film de Peter Watkins (1966, 50')
-  20h30 - Le nombril et la bombe atomique - un film de Eiko Hosoe (1960, 12 ' )
Into Eternity - un film de Michael Madsen (2010, 75')
Séance suivie d'une rencontre avec Hervé Kempf

Tarif / séance : 5€ - Tarif spécial pour les 2 séances : 8€
Tarif réduit / séance : 4€ (adhérents à Documentaire sur Grand Ecran)

Renseignements :

01 44 76 63 00http://forumdesimages.fr

/files/docs/f-0d32a2b52d-doc.pdf

Source : [http://groupes.sortirdunucleaire.org/Projecti...](http://groupes.sortirdunucleaire.org/Projections-Tu-n-as-rien-vu-a)",https://paris.demosphere.net/files/import-images/b6a13e231b823eb64c3fac5b2cc2f9c7.png
http://www.schema.org,Event,Manif de Poussettes pour la Maternité des Lilas,https://paris.demosphere.net/rv/19750,2012-01-11T15:00,2012-01-11,"{'@type': 'Place', 'name': 'Maternité des Lilas, Les Lilas', 'url': 'https://paris.demosphere.net/lieu/3578', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Les Lilas', 'streetAddress': 'Maternité des Lilas\n12-14 rue du Coq Français\nLes Lilas (93)\nMétro Mairie-des-Lilas'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8785339, 'longitude': 2.4148351}}","Une Manif de Poussettes pour la maternité des Lilas!!!

Notre Manif de Poussettes aura bien lieu mercredi 11 janvier, à 15 heures. Nous nous donnerons rdv devant la maternité et nous marcherons ensemble jusqu'au terrain dévolu à l'établissement! La manifestation devrait durer au maximum 45 minutes.

Préparez vos engins, n'hésitez pas à mettre de la couleur, à vous habiller en femmes enceintes, à prendre des accessoires visuels et sonores, des ballons (comme sur la photo de la page facebook).

Avant toute chose, au nom du collectif des usagers, je souhaite vous présenter à toutes et à tous, mes meilleurs vœux. Que cette année 2012 soit à la hauteur de vos convictions et de vos souhaits. Qu'elle vous amène vers de belles expériences et rencontres.

Côté maternité, 2012 est là et la mobilisation doit continuer. L'agence Régionale de la Santé a bien entendu le bruit que nous avons fait depuis le mois de septembre mais tient à donner une image beaucoup plus sereine et apaisée qu'il n'est, n…",
http://www.schema.org,Event,Réunion des Indignés - groupe de travail écologie - Démocratie Réelle Maintenant,https://paris.demosphere.net/rv/19764,2012-01-11T17:00,2012-01-11,"{'@type': 'Place', 'name': 'Devant la Bourse du travail de Paris, Paris 10e', 'url': 'https://paris.demosphere.net/lieu/11240', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 10e', 'streetAddress': 'Devant la Bourse du travail de Paris\n3 rue du château d’eau\nMétro République'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.869097, 'longitude': 2.3621127}}","Réunion du groupe de travail écologie

Indignés - Démocratie Réelle Maintenant

Réunion du groupe de travail écologie mercredi 11 janvier à 17h devant la bourse du travail, 3 rue du Château d'eau, 75010 Paris, métro République.

Réunion consacrée particulièrement à la préparation de l'assemblée thématique sous forme de conférence-débat sur le nucléaire. Après la réunion à 19h nous irons à la salle Jean Jaurès (sous-sol), même adresse, pour rencontrer le réseau ""Sortir du nucléaire"".

Contact : commission-ecologie@googlegroups.com

Source : http://paris.reelledemocratie.com/node/941",
http://www.schema.org,Event,Permanence syndicale UL CNT Chelles & MLV - Bourse du travail autogérée,https://paris.demosphere.net/rv/18936,2012-01-11T18:00,2012-01-11,"{'@type': 'Place', 'name': '1 bis impasse Emilie, Chelles', 'url': 'https://paris.demosphere.net/lieu/3203', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Chelles', 'streetAddress': '1 bis impasse Emilie\nChelles (77)\nRER-E, Transilien-P Chelles-Gournay'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8729759765, 'longitude': 2.57930619895}}","Bourse du travail autogérée

Permanence syndicale Union Locale CNT Chelles & Marne-La-Vallée

L'Union Locale CNT Chelles & MLV s'investit pour construire une véritable bourse du travail autogérée sans permanent. En puisant dans les expériences d'auto-organisation, nous envisageons impulser un outil de combat et d'émancipation. Dans un premier temps, nous animons une permanence syndicale hebdomadaire ouverte aux salariés du public, du privé, aux précaires et aux chômeurs. Nous menons actuellement une campagne contre le contrôle social des chômeurs en proposant un cadre d'informations juridiques et d'actions collectives pour «stopper les radiations» du Pôle Emploi. Un écrivain public intervient également en complément de la permanence pour mettre en forme les démarches administratives, proposer des lettres de motivation, des CV…

La permanence syndicale animée par des syndicalistes de la CNT est un espace d'échanges, et d'actions collectives. Vous pouvez passer pour vous informer sur les…",https://paris.demosphere.net/files/import-images/resized-d1a31cb9718867c53c7584fa808c5ac0.png
http://www.schema.org,Event,Rassemblement contre les violences policières,https://paris.demosphere.net/rv/19809,2012-01-11T18:30,2012-01-11,"{'@type': 'Place', 'name': 'croisement des rues Rambuteau et Beaubourg, Paris 4e', 'url': 'https://paris.demosphere.net/lieu/3994', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 4e', 'streetAddress': 'croisement des rues Rambuteau et Beaubourg\nMétro Rambuteau'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.86125756692899, 'longitude': 2.3534654619018}}","Nous avons recensé trois rassemblements différents suite à ces événements:

-  [mercredi 11 janvier à 18h30](/node/27899) - croisement des rues Rambuteau et Beaubourg
-  [vendredi 13 janvier à 18h00](/node/27907) - Commissariat 4-6 Rue aux Ours
-  [dimanche 15 janvier à 10h30](/node/27901) - rassemblement rue Rambuteau [ à préciser ]

---------------------------------------------------------------

Rassemblement contre les violences policières

- Il avait siffloté l'Internationale au poste, on lui a fracturé le plancher orbital,
- Ils vendaient l'Huma comme d'hab dans la rue, ces salopiots, C'est le dispositif de vidéo-surveillance qui a alerté la police de leur présence et de leur activité ""coupable"".

Merci de la solidarité et du soutien des voisins

---------------------------------------------------------------

A diffuser largement

En réponse aux violences policières qui se sont déroulées à Paris centre

- l'agression de notre camarade Denis du NPA et d'Act'Up au sein du commissa…",https://paris.demosphere.net/files/import-images/resized-0e7f7c33786a2035e6480aaf826af91f.png
http://www.schema.org,Event,"Point information, accueil  des Indignés - Démocratie Réelle Maintenant",https://paris.demosphere.net/rv/19668,2012-01-11T19:00,2012-01-11,"{'@type': 'Place', 'name': 'Galerie ""Friche et nous la paix"", Paris 20e', 'url': 'https://paris.demosphere.net/lieu/1065', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 20e', 'streetAddress': 'Galerie ""Friche et nous la paix""\n22 rue Dénoyez\nMétro Belleville'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8720797, 'longitude': 2.3782808999999}}","Commission Accueil

Indignés - Démocratie Réelle Maintenant

La permanence a deux objectifs :

- informer sur le fonctionnement du mouvement des Indignés, Démocratie réelle maintenant de Paris.
- accueillir toute personne qui souhaite s'investir dans l'organisation du mouvement en l'aidant à repérer sa propre façon de participer ou de contribuer à la démocratie réelle.

Ce point info/ accueille également les personnes qui se sont déjà investies dans le mouvement et qui se posent des questions quant à l'organisation ou qui souhaitent s'investir davantage.

Bienvenue à tous!

Contact : drp.accueil@gmail.com

Source : http://paris.reelledemocratie.com/node/924",
http://www.schema.org,Event,Réunion d'organisation de la journée anticoloniale et antiraciste du 17 mars,https://paris.demosphere.net/rv/19699,2012-01-11T19:00,2012-01-11,"{'@type': 'Place', 'name': 'Bourse du travail de Paris, Paris 10e', 'url': 'https://paris.demosphere.net/lieu/11196', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 10e', 'streetAddress': 'Bourse du travail de Paris\nSalle André Tollet\n3 rue du château d’eau\nMétro République'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.869097, 'longitude': 2.3621127}}","Réunion d'organisation - journée anticoloniale et antiraciste

Partout en France - samedi 17 mars 2012

- Vous trouverez en pièce-jointe un premier appel.
- Une réunion unitaire rassemblant toutes les organisations intéressées par cette journée, et en particulier par l'organisation de la manifestation parisienne, aura lieu le mercredi 11 janvier à 19h dans la salle André Tollet de la Bourse du Travail de République (Paris).
- Un second appel sera proposé et discuté à cette réunion unitaire.

http://www.anticolonial.net/
http://dailleursnoussommesdici.org/

---------------------------------------------------------------

Journée de mobilisation anticoloniale et antiraciste

Partout en France - samedi 17 mars 2012

Le réseau Sortir du Colonialisme et le collectif D'ailleurs Nous Sommes d'Ici appellent à une :
Journée de mobilisation anticoloniale et antiraciste

Rassemblons-nous pour les libertés individuelles et collectives, contre le racisme, et les idéologies d'exclusion !

Pour en fi…",https://paris.demosphere.net/files/import-images/a1dc94984924473b465a6bd644af58cd.png
http://www.schema.org,Event,"Réunion de travail ouverte ""Pour un audit citoyen de la dette publique 20eme""",https://paris.demosphere.net/rv/19679,2012-01-11T19:30,2012-01-11,"{'@type': 'Place', 'name': 'local syndical du SNUipp-FSU Paris, Paris 20e', 'url': 'https://paris.demosphere.net/lieu/3965', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 20e', 'streetAddress': 'local syndical du SNUipp-FSU Paris\nRez-de-chaussée\n11 rue de Tourtille\nMétro Couronnes ou Belleville'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8707947, 'longitude': 2.3814731}}","Réunion de travail ouverte à tous

Pour un audit citoyen de la dette publique 20eme

Le ""Collectif national pour un audit citoyen de la dette publique"" a lancé son appel constitutif. Comme première action, tous les citoyens sont invités à signer l'appel sur : http://www.audit-citoyen.org/

L'engagement de tous est nécessaire pour mettre en place cet audit. Il faut que la dette publique soit l'objet d'un vrai débat démocratique à tous les niveaux.

Pour aller plus loin :
notre page ""dette austérité"" (menu [collectifs](http://attac-paris20.org/collectifs.php))
et aussi, sur Attac France :
[pour sortir du piège de la dette publique](http://www.france.attac.org/articles/pour-sortir-du-piege-de-la-dette-publique)

Source : message reçu des organisateurs le 10 janvier 21h
Source : http://attac-paris20.org/",
http://www.schema.org,Event,"Réunion du collectif ""Nous ne payerons pas leurs dettes"" Paris 19e",https://paris.demosphere.net/rv/19799,2012-01-11T19:30,2012-01-11,"{'@type': 'Place', 'name': 'Avenue Café, Paris 19e', 'url': 'https://paris.demosphere.net/lieu/3776', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 19e', 'streetAddress': 'Avenue Café\n118 avenue de Flandre\nMétro Crimée'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.89227172012, 'longitude': 2.3791368433776}}","Collectif ""Nous ne payerons pas leurs dettes"" Paris 19e

Prochaine réunion du collectif: Mercredi 11 Janvier 19h30

Lors de la dernière réunion du collectif le 13 décembre nous avons discuté d'initiatives publiques que nous pouvons prendre dans le quartier (devant un supermarché de l'avenue de Flandre, devant des banques , sur la Rotonde .....) dans les semaines qui viennent pour informer et agir contre la dette et l'austérité, afin de de rendre visible partout l'opposition au paiment de la dette et à l'austérité mais aussi de développer des actions de solidarité contre les conséquences de l'austérité ( hausse des prix, coupure d'éléctricité ...)

Plusieurs pistes ont été envisagées : intervention devant un supermarché pour dénoncer la hausse des prix, intervention itinérantes et affichage devant des banques pour dénoncer les responsables de la crise, intervention avec les autres collectifs parisiens devant des agence de notation, des banques, la bourse....

Nous proposons de nous retr…",
http://www.schema.org,Event,"Rencontre débat ""L'Amérique révolutionnaire - années 60-70 aux Etats-Unis"" - Quilombo",https://paris.demosphere.net/rv/19599,2012-01-11T19:45,2012-01-11,"{'@type': 'Place', 'name': 'CICP - Centre international de culture populaire', 'url': 'https://paris.demosphere.net/lieu/1670', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 11e', 'streetAddress': 'CICP\nCentre international de culture populaire\n21 ter, rue Voltaire\n(et non pas Boulevard Voltaire)\nMétro Rue-des-Boulets ou Nation'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8528141, 'longitude': 2.3922990999999}}","Débat - Bring the war home.

L'Amérique révolutionnaire des années 60-70

Organisé par Quilombo au CICP

Rencontre-débat le mercredi 11 janvier à partir de 19h45 au CICP (21 ter rue Voltaire, 75011 Paris, Métro Rue des boulets L9).

Rencontre-débat avec :

Caroline Rolland-Diamond, auteur de Chicago : le moment 68, éditions Syllepse, 2011. Moment d'effervescence politique sans précédent, la fin des années soixante a vu s'embraser des villes aussi différentes que Paris, Mexico, Tokyo ou Chicago, avec, à chaque fois, des étudiants au premier rang des barricades. Ce livre revient sur la situation des Etats-Unis pour montrer qu'au-delà des grandes manifestations contre la guerre du Vietnam, 68 a mobilisé des étudiants de toutes origines sociales et ethno-raciales, non seulement contre la guerre mais aussi contre le racisme et la pauvreté dans leurs quartiers, en collaboration avec le mouvement pour les droits civiques.

Aurélie Puybonnieux, traductrice du livre Weather Underground. Histoir…",
http://www.schema.org,Event,"Projection-débat ""La City, la finance en eaux troubles"" - Politis/Voir&Agir ",https://paris.demosphere.net/rv/19629,2012-01-11T20:00,2012-01-11,"{'@type': 'Place', 'name': 'Centre culturel, cinéma La Clef', 'url': 'https://paris.demosphere.net/lieu/645', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 5e', 'streetAddress': 'Centre culturel, cinéma La Clef\n34, rue Daubenton / 21, rue de La Clef\nMétro Censier-Daubenton'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8411912, 'longitude': 2.3526331}}","Projection-débat ""La City, la finance en eaux troubles""

Politis / Voir & Agir

La projection sera suivie d'un débat animé par Antoine Girard avec Mathieu Verboud, réalisateur du film, et Gérard Gourguechon, du Conseil scientifique d'Attac et de la Fondation Copernic.

Libre participation aux frais

La City, la finance en eaux troubles

Un film de Mathieu Verboud - 2011, 52 mn

Au coeur de Londres, se niche l'arpent de territoire le plus riche que la terre ait jamais porté : la City.

Capitale mondiale de la finance, la City est un des acteurs majeurs de la dérégulation financière, des bonus extravagants, de la culture du profit à court terme, de la fiscalité douce mais aussi du secret bancaire, de l'évasion fiscale et du blanchiment d'argent.

Bref, un paradis fiscal dont les agissements ont des répercussions sur l'ensemble de la planète et ses populations.

Enquête, avec ses acteurs et ses détracteurs, sur une ""vieille dame"", fort peu respectable.

Source : [http://www.voiretagir.org…",
http://www.schema.org,Event,"Projection, présentation avec AM Lallement ""Un voyage sur la terre"" violences, Algérie",https://paris.demosphere.net/rv/19632,2012-01-11T20:00,2012-01-11,"{'@type': 'Place', 'name': 'Café associatif « La Commune »', 'url': 'https://paris.demosphere.net/lieu/482', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 12e', 'streetAddress': ""Café associatif « La Commune »\n3 rue d'Aligre\nMétro Faidherbe-Chaligny, Ledru Rollin ou Gare-de-Lyon""}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8479938, 'longitude': 2.377315}}","Projection, présentation ""Un voyage sur la terre""

Anne-Marie Lallement présente son film « Un voyage sur la terre » (45mn).

Une femme part à la recherche d'un journaliste algérien disparu lors des années de violences, au bout du voyage ce n'est pas lui qu'elle retrouve mais un sourire. Le film sera précédé d'un court documentaire : « Femmes d'Alger dans leur appartement » (20mn).

Suivi d'un buffet fourni et partagé par les participants -Boissons au bar du Café Associatif

Source : [http://www.cl-aligre.org/spip/spip.php?articl...](http://www.cl-aligre.org/spip/spip.php?article218)",
http://www.schema.org,Event,"Projection débat ""La Bataille d'Alger"" - Algérie - Coll. non à Bigeard aux Invalides",https://paris.demosphere.net/rv/19639,2012-01-11T20:00,2012-01-11,"{'@type': 'Place', 'name': 'Centre culturel, cinéma La Clef', 'url': 'https://paris.demosphere.net/lieu/645', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 5e', 'streetAddress': 'Centre culturel, cinéma La Clef\n34, rue Daubenton / 21, rue de La Clef\nMétro Censier-Daubenton'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8411912, 'longitude': 2.3526331}}","Présentation du film ""La bataille d'Alger""

Le réalisateur a conçu cette fiction historique avant que le conflit soit terminé. La rencontre avec Yacef Saadi, ex-commandant du FLN d'Alger, trois fois condamné à mort, gracié en 1958 par de Gaulle, permettra au projet de voir le jour.

Ecrit à partir des rapports et photos des archives de la police, des témoignages des combattants des deux camps, ce film constitue un témoignage historique objectif qui aborde aussi bien les méthodes honteuses de l'armée française que les attentats du FLN contre les civils. Il fut tourné dans la casbah sur les lieux mêmes où se déroulèrent les scènes évoquées. Excepté Jean Martin, aucun comédien n'est professionnel et Yacef Saadi joue son propre rôle.

Ce moment de la guerre d'Algérie marquera la division de l'opinion publique française sur la pratique de la torture entre ceux qui comprennent son recours et ceux qui la dénonceront.

Le contexte : Janvier 1957, 8000 parachutistes commandés par le général Mas…",https://paris.demosphere.net/files/import-images/resized-6cfd0b754dc78884c34b9c9f41525495.png
http://www.schema.org,Event,Manifestation pour le respect des pratiques démocratiques au sein de la CGT Commerce,https://paris.demosphere.net/rv/19834,2012-01-12T11:00,2012-01-12,"{'@type': 'Place', 'name': ""Devant l'Immeuble de la CGT, Montreuil"", 'url': 'https://paris.demosphere.net/lieu/14379', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Montreuil', 'streetAddress': ""Devant l'Immeuble de la CGT\n263 rue de Paris\nMontreuil (93)\nMétro Porte-de-Montreuil ou Robespierre""}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8546711, 'longitude': 2.4170124}}","Manifestation pour le respect des

pratiques démocratiques au sein de la CGT Commerce

Nous, militants de la CGT travaillant dans le commerce et les services, manifesterons jeudi 12 janvier 2012, de 11 heures à 14 heures devant le siège de la CGT, 263 rue de Paris, à Montreuil, pour exiger de notre fédération le respect des pratiques démocratiques.

Lors de notre dernier congrès en mai 2011, plus de 40% des syndiqués ont exprimé leur désaccord avec les orientations proposées. Depuis, notre direction fédérale mène une véritable chasse aux sorcières. Après avoir gazé des congressistes et refusé le débat contradictoire, elle licencie des militants reconnus et refuse à des structures importantes les subventions nécessaires à leur travail et leur survie.

Ce sont des milliers de salariés et de syndiqués qui sont mis en difficulté par cette dérive autoritaire. Le commerce et les services, c'est l'affaire de toute la CGT : par notre action, nous voulons interpeller l'ensemble de notre organis…",
http://www.schema.org,Event,Rassemblement devant le centre de santé du Moulinet - Front de Gauche 13e,https://paris.demosphere.net/rv/19729,2012-01-12T12:00,2012-01-12,"{'@type': 'Place', 'name': 'Centre de Santé du Moulinet, Paris 13e', 'url': 'https://paris.demosphere.net/lieu/3837', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Paris 13e', 'streetAddress': 'Centre de Santé du Moulinet\n21 rue du Moulinet\nMétro Tolbiac'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.8269749, 'longitude': 2.3555335}}","Rassemblement devant le centre de santé du Moulinet

Rassemblement du Front de Gauche 13e santé, devant le centre de santé du Moulinet

Source : http://paris13.pcf.fr/16488
Source : http://frontdegauche13e.over-blog.com/

---------------------------------------------------------------

La situation :

Dans le Sud parisien les centres de santé mutualistes ferment les uns après les autres : le centre de santé des Cheminots (XIIIe) a fermé il y a 3 ans ne gardant que le secteur dentaire, Saint-Victor (Ve) (220 000 actes par an) fermé depuis un an, ne devra sa réouverture -prévue en 2013- qu'à une mobilisation acharnée depuis 2009, sans garantie de maintien à l'identique. C'est aujourd'hui le centre du Moulinet (180 000 actes par an avant la fermeture de Saint-Victor) qui est gravement menacé : l'UTMIF, gestionnaire du centre, envisage de supprimer 13 des 17 spécialités qui y sont pratiquées, ainsi que 131 emplois (gynécologie, dermatologie, gastrologie-entérologie, endocrinologie, rhumato…",
http://www.schema.org,Event,Rassemblement lycéen devant la préfecture d'Evry - soutien aux lycéens sans papiers,https://paris.demosphere.net/rv/19808,2012-01-12T14:00,2012-01-12,"{'@type': 'Place', 'name': ""Préfecture de l'Essonne (Evry), Évry"", 'url': 'https://paris.demosphere.net/lieu/7610', 'address': {'@type': 'PostalAddress', 'addressLocality': 'Évry', 'streetAddress': ""Préfecture de l'Essonne (Evry)\nBoulevard de France\nEvry (91)\nRER-D Évry-Courcouronne""}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 48.629661, 'longitude': 2.43566}}","Rassemblement lycéen devant la préfecture d'Evry

Les lycéen soutiennent leurs camarades sans papiers

Les lycéens de l'Essonne sortent de leurs lycées pour soutenir leurs camarades sans papiers.

Les lycées Baudelaire d'Evry et Pierre Mendes France de Ris-Orangis sont particulièrement mobilisés pour défendre Mehmet, obligé de quitter le territoire français dans un délai d'un mois.

Jeudi 12 janvier 2012, les lycéens de Baudelaire et Auguste Perret se rassembleront devant le lycée Perret (1 avenue de la Liberté) à partir de 13h15. Ils seront rejoints par les lycéens de Pierre Mendes France et tous partiront à pied vers la préfecture (boulevard de France). Ils devraient y retrouver quelques autres jeunes venus d'autres lycées du département.

Le rassemblement devant la préfecture est prévu à partir de 14h.

L'objectif des jeunes est la régularisation de leurs camarades sans papiers et l'annulation de l'OQTF de Mehmet. Une délégation a demandé à être reçue par la préfecture.

/files/docs…",https://paris.demosphere.net/files/import-images/2771a114b46f12e66925aec3a6a5731c.png
